,K,alpha,k,accuracy,precision,recall,n
1633,5.0,20.0,16.0,0.8421052631578947,0.845602865860303,0.8429847743826745,950.0
1634,5.0,20.0,17.0,0.8315789473684211,0.834089707965566,0.8315468658859425,950.0
1635,5.0,20.0,18.0,0.8315789473684211,0.8328697144713768,0.8318100237806793,950.0
1636,5.0,20.0,19.0,0.8315789473684211,0.8350514461384027,0.8312200685003216,950.0
1637,5.0,20.0,20.0,0.8210526315789474,0.8234078176725236,0.8197821600035894,950.0
1638,5.0,20.0,21.0,0.8263157894736842,0.8274076165380514,0.8253377155591451,950.0
1639,5.0,20.0,22.0,0.8315789473684211,0.8331219022523371,0.830337715559145,950.0
1640,5.0,20.0,23.0,0.8315789473684211,0.8341594516594517,0.830337715559145,950.0
1641,5.0,20.0,24.0,0.8263157894736842,0.8287378442813225,0.8253377155591451,950.0
1642,5.0,20.0,25.0,0.8315789473684211,0.8321561605711558,0.8297821600035895,950.0
1643,5.0,20.0,50.0,0.8105263157894737,0.812501670843776,0.8093524625716038,950.0
1644,5.0,20.0,100.0,0.7947368421052632,0.8122860865692083,0.7929145540748717,950.0
1645,5.0,20.0,150.0,0.7368421052631579,0.7707778091473744,0.734442500112173,950.0
1646,5.0,20.0,200.0,0.6947368421052632,0.7260615286273182,0.6880730919370036,950.0
1647,5.0,20.0,250.0,0.6578947368421053,0.705006970154029,0.6497039380206698,950.0
1648,5.0,20.0,300.0,0.6421052631578947,0.6977129488158901,0.6327397137344641,950.0
1649,5.0,20.0,350.0,0.6210526315789474,0.7171651431531632,0.6108084683148622,950.0
1650,5.0,20.0,400.0,0.5736842105263158,0.6782592904516266,0.5635810861339197,950.0
1651,5.0,20.0,450.0,0.5105263157894737,0.5156041125199744,0.4954432329758752,950.0
1652,5.0,20.0,500.0,0.47368421052631576,0.4758904185063465,0.4526307563452535,950.0
1653,5.0,20.0,550.0,0.4421052631578947,0.5056524040115371,0.4185764496492723,950.0
1654,5.0,20.0,600.0,0.3736842105263158,0.38877852780456446,0.3481756928553267,950.0
1655,5.0,20.0,650.0,0.25263157894736843,0.1882681279469861,0.2288100686498856,950.0
1656,5.0,20.0,700.0,0.17894736842105263,0.16904761904761906,0.1560526315789474,950.0
1657,5.0,20.0,750.0,0.12105263157894737,0.012105263157894737,0.1,950.0
1658,5.0,20.0,800.0,0.12105263157894737,0.012105263157894737,0.1,950.0
1659,5.0,20.0,850.0,0.12105263157894737,0.012105263157894737,0.1,950.0
1660,5.0,20.0,900.0,0.12105263157894737,0.012105263157894737,0.1,950.0
1661,5.0,20.0,950.0,0.12105263157894737,0.012105263157894737,0.1,950.0
1662,5.0,20.0,1.0,0.8631578947368421,0.8717417440660477,0.8615875472996215,950.0
1663,5.0,20.0,2.0,0.8473684210526315,0.8477766621922969,0.8445502235982113,950.0
1664,5.0,20.0,3.0,0.8578947368421053,0.8599607287613751,0.8554127966976264,950.0
1665,5.0,20.0,4.0,0.868421052631579,0.8703973090033461,0.8656467148262813,950.0
1666,5.0,20.0,5.0,0.8631578947368421,0.8631718228862864,0.8632739938080496,950.0
1667,5.0,20.0,6.0,0.8473684210526315,0.8478252449305081,0.8450421396628828,950.0
1668,5.0,20.0,7.0,0.8473684210526315,0.8525180375180377,0.8462805297557618,950.0
1669,5.0,20.0,8.0,0.8578947368421053,0.8576851218956483,0.8561876504987961,950.0
1670,5.0,20.0,9.0,0.8421052631578947,0.8519028340080972,0.8415239078087374,950.0
1671,5.0,20.0,10.0,0.8473684210526315,0.8573323168060011,0.8462461300309597,950.0
1672,5.0,20.0,11.0,0.8368421052631579,0.8486207566083728,0.8351006191950464,950.0
1673,5.0,20.0,12.0,0.8473684210526315,0.8573977203853363,0.8459193326453388,950.0
1674,5.0,20.0,13.0,0.8315789473684211,0.843062989641937,0.82921826625387,950.0
1675,5.0,20.0,14.0,0.8315789473684211,0.8425765170502013,0.8294814241486069,950.0
1676,5.0,20.0,15.0,0.8421052631578947,0.8515433786486417,0.8400369797041624,950.0
1677,5.0,20.0,16.0,0.8263157894736842,0.8384639629376471,0.8253147574819402,950.0
1678,5.0,20.0,17.0,0.8210526315789474,0.8340738209159262,0.8203147574819403,950.0
1679,5.0,20.0,18.0,0.8263157894736842,0.8363815132236185,0.8259047127622979,950.0
1680,5.0,20.0,19.0,0.8263157894736842,0.8397351965773018,0.8253783969728243,950.0
1681,5.0,20.0,20.0,0.8210526315789474,0.8357638852375695,0.8200859993120055,950.0
1682,5.0,20.0,21.0,0.8315789473684211,0.8445823036612511,0.8309047127622978,950.0
1683,5.0,20.0,22.0,0.8210526315789474,0.8379592608425561,0.8214748882008944,950.0
1684,5.0,20.0,23.0,0.8105263157894737,0.8323319890083877,0.8109485724114208,950.0
1685,5.0,20.0,24.0,0.8210526315789474,0.8387264566097518,0.8217672858617131,950.0
1686,5.0,20.0,25.0,0.8210526315789474,0.8391380625476735,0.8215041279669764,950.0
1687,5.0,20.0,50.0,0.7736842105263158,0.7934747124220809,0.7737934296525627,950.0
1688,5.0,20.0,100.0,0.6947368421052632,0.723705280357757,0.693236154110767,950.0
1689,5.0,20.0,150.0,0.7,0.7385455673497467,0.6978310973512212,950.0
1690,5.0,20.0,200.0,0.6421052631578947,0.6995758117011986,0.6391511867905056,950.0
1691,5.0,20.0,250.0,0.5894736842105263,0.6526401068956982,0.5862607499140007,950.0
1692,5.0,20.0,300.0,0.5842105263157895,0.671119053682079,0.5772738218094255,950.0
1693,5.0,20.0,350.0,0.5578947368421052,0.6504982118633617,0.5525515995872032,950.0
1694,5.0,20.0,400.0,0.5105263157894737,0.5330168404359517,0.5043343653250775,950.0
1695,5.0,20.0,450.0,0.46842105263157896,0.48276046828988006,0.45167268661850707,950.0
1696,5.0,20.0,500.0,0.4473684210526316,0.4512143907933382,0.4247230822153423,950.0
1697,5.0,20.0,550.0,0.37894736842105264,0.30212585034013606,0.3520760233918129,950.0
1698,5.0,20.0,600.0,0.3526315789473684,0.22917457719585377,0.3218859649122807,950.0
1699,5.0,20.0,650.0,0.2631578947368421,0.1820460358056266,0.2336842105263158,950.0
1700,5.0,20.0,700.0,0.1631578947368421,0.07805725971370144,0.13657894736842105,950.0
1701,5.0,20.0,750.0,0.12631578947368421,0.01263157894736842,0.1,950.0
1702,5.0,20.0,800.0,0.12631578947368421,0.01263157894736842,0.1,950.0
1703,5.0,20.0,850.0,0.12631578947368421,0.01263157894736842,0.1,950.0
1704,5.0,20.0,900.0,0.12631578947368421,0.01263157894736842,0.1,950.0
1705,5.0,20.0,950.0,0.12631578947368421,0.01263157894736842,0.1,950.0
1706,5.0,20.0,1.0,0.8368421052631579,0.8328906051360285,0.8301519570452133,950.0
1707,5.0,20.0,2.0,0.8631578947368421,0.8575492492954465,0.8583889711491004,950.0
1708,5.0,20.0,3.0,0.8421052631578947,0.8428555743773135,0.8363267076472083,950.0
1709,5.0,20.0,4.0,0.8736842105263158,0.8711667489268782,0.8700556378157671,950.0
1710,5.0,20.0,5.0,0.8736842105263158,0.8729898114852348,0.8694364427693275,950.0
1711,5.0,20.0,6.0,0.8736842105263158,0.8721722197650991,0.8697632401549482,950.0
1712,5.0,20.0,7.0,0.8526315789473684,0.8518880534670009,0.8475066182079238,950.0
1713,5.0,20.0,8.0,0.8526315789473684,0.8520636149196521,0.8481258132543635,950.0
1714,5.0,20.0,9.0,0.8578947368421053,0.8561059351276743,0.8524429787170398,950.0
1715,5.0,20.0,10.0,0.868421052631579,0.8687291598561622,0.8642076845993927,950.0
1716,5.0,20.0,11.0,0.868421052631579,0.8691218081435472,0.8642076845993927,950.0
1717,5.0,20.0,12.0,0.8578947368421053,0.859108309990663,0.8536813688099191,950.0
1718,5.0,20.0,13.0,0.8526315789473684,0.8549217655409607,0.848681368809919,950.0
1719,5.0,20.0,14.0,0.8578947368421053,0.8606068114891645,0.8536813688099191,950.0
1720,5.0,20.0,15.0,0.8578947368421053,0.8583614737067423,0.8527353763778583,950.0
1721,5.0,20.0,16.0,0.8526315789473684,0.8513859492312177,0.8481258132543635,950.0
1722,5.0,20.0,17.0,0.8526315789473684,0.852728121551651,0.8485926666623932,950.0
1723,5.0,20.0,18.0,0.8315789473684211,0.8311473704314262,0.8278069320787047,950.0
1724,5.0,20.0,19.0,0.8315789473684211,0.8303619342473831,0.8268609396466442,950.0
1725,5.0,20.0,20.0,0.8421052631578947,0.8456069975663798,0.838918043189816,950.0
1726,5.0,20.0,21.0,0.8210526315789474,0.8213965042712182,0.8166614212427914,950.0
1727,5.0,20.0,22.0,0.8105263157894737,0.8129138516581309,0.8055159104068782,950.0
1728,5.0,20.0,23.0,0.8,0.8002368426394204,0.7940780019101462,950.0
1729,5.0,20.0,24.0,0.8,0.7979165421109157,0.7943703995709648,950.0
1730,5.0,20.0,25.0,0.8105263157894737,0.8057689103309308,0.8039813835526581,950.0
1731,5.0,20.0,50.0,0.8,0.7992905486326538,0.7938926814051326,950.0
1732,5.0,20.0,100.0,0.7315789473684211,0.7431427526435267,0.7254192065842356,950.0
1733,5.0,20.0,150.0,0.7105263157894737,0.7305082567183792,0.7050262271193757,950.0
1734,5.0,20.0,200.0,0.7105263157894737,0.7329854910195468,0.7017520570394443,950.0
1735,5.0,20.0,250.0,0.6842105263157895,0.7254427105290278,0.6745576537251056,950.0
1736,5.0,20.0,300.0,0.6105263157894737,0.6641352438411261,0.600316904793954,950.0
1737,5.0,20.0,350.0,0.5842105263157895,0.6675790411858523,0.572176509047555,950.0
1738,5.0,20.0,400.0,0.5578947368421052,0.6705641299119559,0.545504682422168,950.0
1739,5.0,20.0,450.0,0.5052631578947369,0.5996637426900585,0.4866352902717151,950.0
1740,5.0,20.0,500.0,0.4473684210526316,0.5688019823313941,0.4293827386026875,950.0
1741,5.0,20.0,550.0,0.4,0.4688510772381741,0.37978079256111297,950.0
1742,5.0,20.0,600.0,0.3526315789473684,0.23715806961708602,0.3297426537357887,950.0
1743,5.0,20.0,650.0,0.2736842105263158,0.21196127573836554,0.2497123242889833,950.0
1744,5.0,20.0,700.0,0.16842105263157894,0.1392857142857143,0.1450130761686826,950.0
1745,5.0,20.0,750.0,0.12105263157894737,0.012105263157894737,0.1,950.0
1746,5.0,20.0,800.0,0.12105263157894737,0.012105263157894737,0.1,950.0
1747,5.0,20.0,850.0,0.12105263157894737,0.012105263157894737,0.1,950.0
1748,5.0,20.0,900.0,0.12105263157894737,0.012105263157894737,0.1,950.0
1749,5.0,20.0,950.0,0.12105263157894737,0.012105263157894737,0.1,950.0
